object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,_source,_sourceId,_sourceType,_url,_imageUrl,_accessionNumber,_onView,_classification,_startYear,_dates,_endYear,_image_valid
219200,Trophy Modern,2013,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/219200,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.75.16.jpg,,,2015.75.16,2026-05-27,sanity,219200,collectionObject,https://www.brooklynmuseum.org/objects/219200,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.75.16.jpg,2015.75.16,False,Sculpture,2013,2013,2013,
211616,Gravity of Love,2013,Collage,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/211616,https://brooklynmuseum.b-cdn.net/collections/objects/2013.29.1_PS11.jpg,,,2013.29.1,2026-05-27,sanity,211616,collectionObject,https://www.brooklynmuseum.org/objects/211616,https://brooklynmuseum.b-cdn.net/collections/objects/2013.29.1_PS11.jpg,2013.29.1,False,Collage,2013,2013,2013,
216203,P31:10,2013,Collage,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/216203,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.37_Nicola_Vassell_photograph.jpg,,,2014.37a-k,2026-05-27,sanity,216203,collectionObject,https://www.brooklynmuseum.org/objects/216203,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.37_Nicola_Vassell_photograph.jpg,2014.37a-k,False,Collage,2013,2013,2013,
218074,I Seek His Face,2013,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/218074,https://brooklynmuseum.b-cdn.net/collections/objects/2015.10.1_PS20.jpg,,,2015.10.1,2026-05-27,sanity,218074,collectionObject,https://www.brooklynmuseum.org/objects/218074,https://brooklynmuseum.b-cdn.net/collections/objects/2015.10.1_PS20.jpg,2015.10.1,False,Drawing,2013,2013,2013,
218231,Trophy Modern,2013,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/218231,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.56.21_Rocklen_photograph.jpg,,,2015.56.21,2026-05-27,sanity,218231,collectionObject,https://www.brooklynmuseum.org/objects/218231,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.56.21_Rocklen_photograph.jpg,2015.56.21,False,Sculpture,2013,2013,2013,
224294,7 Heavens,2013,Textile,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224294,https://brooklynmuseum.b-cdn.net/collections/objects/2017.49.1_PS11.jpg,,,2017.49.1,2026-05-27,sanity,224294,collectionObject,https://www.brooklynmuseum.org/objects/224294,https://brooklynmuseum.b-cdn.net/collections/objects/2017.49.1_PS11.jpg,2017.49.1,False,Textile,2013,2013,2013,
215886,Hellshire Beach Towel with Flies,2013,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/215886,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.17_Lawson_photograph.jpg,,,2015.17,2026-05-27,sanity,215886,collectionObject,https://www.brooklynmuseum.org/objects/215886,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.17_Lawson_photograph.jpg,2015.17,False,Photograph,2013,2013,2013,
215848,Street-Corner Project,2013,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/215848,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.12_Hamilton_photograph.jpg,,,2015.12,2026-05-27,sanity,215848,collectionObject,https://www.brooklynmuseum.org/objects/215848,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.12_Hamilton_photograph.jpg,2015.12,False,Sculpture,2013,2013,2013,
217134,Paintbrush of Jian-Jun Zhang,ca. 2013,Tool,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/217134,,,,2014.64,2026-05-27,sanity,217134,collectionObject,https://www.brooklynmuseum.org/objects/217134,,2014.64,False,Tool,2013,ca. 2013,2014,False
214374,"Platter, Cumbrian Blues Series, Indian Point, Hudson River",2013,Ceramic,,"Large white glazed earthenware antique platter, with an in-glaze blue transfer decal of a view from the Hudson River bank of the Indian Point Nuclear Power Station and to one side, a superimposed dark blue transfer decal of large tree. Short thick gold band applied at both sides of platter at end of transfer design and at base of tree. Condition: platter has firing frits and two chips on underside at top and to one side.",,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214374,,,,2014.15,2026-05-27,sanity,214374,collectionObject,https://www.brooklynmuseum.org/objects/214374,,2014.15,False,Ceramic,2013,2013,2013,False
215848,Street-Corner Project,2013,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/215848,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.12_Hamilton_photograph.jpg,,,2015.12,2026-05-27,sanity,215848,collectionObject,https://www.brooklynmuseum.org/objects/215848,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.12_Hamilton_photograph.jpg,2015.12,False,Sculpture,2013,2013,2013,
215889,"As Above, So Below",2013,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/215889,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.6.2_Lawson_photograph.jpg,,,2015.6.2,2026-05-27,sanity,215889,collectionObject,https://www.brooklynmuseum.org/objects/215889,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.6.2_Lawson_photograph.jpg,2015.6.2,False,Photograph,2013,2013,2013,
223016,May Pregnant with Shooter,2013,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/223016,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.TL2016.27_JulianSchnabel_photograph.jpg,,,2016.31,2026-05-27,sanity,223016,collectionObject,https://www.brooklynmuseum.org/objects/223016,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.TL2016.27_JulianSchnabel_photograph.jpg,2016.31,False,Painting,2013,2013,2013,
215887,Oath,2013,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/215887,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.6.1_Lawson_photograph.jpg,,,2015.6.1,2026-05-27,sanity,215887,collectionObject,https://www.brooklynmuseum.org/objects/215887,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.6.1_Lawson_photograph.jpg,2015.6.1,False,Photograph,2013,2013,2013,
224578,Leaves Fall in All Seasons,2013,Media Art,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224578,,,,2018.56.5,2026-05-27,sanity,224578,collectionObject,https://www.brooklynmuseum.org/objects/224578,,2018.56.5,False,Media Art,2013,2013,2013,False
218181,Moonlight Halo,2013,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/218181,https://brooklynmuseum.b-cdn.net/collections/objects/2015.92.1_PS9.jpg,,,2015.92.1,2026-05-27,sanity,218181,collectionObject,https://www.brooklynmuseum.org/objects/218181,https://brooklynmuseum.b-cdn.net/collections/objects/2015.92.1_PS9.jpg,2015.92.1,False,Painting,2013,2013,2013,
214146,Labor Saving Device,2013,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214146,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.10_view01_Kavi_Gupta_Gallery_photograph.jpg,,,2014.10,2026-05-27,sanity,214146,collectionObject,https://www.brooklynmuseum.org/objects/214146,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.10_view01_Kavi_Gupta_Gallery_photograph.jpg,2014.10,False,Sculpture,2013,2013,2013,
211196,QC #3,2013,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/211196,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.11_gallery_photo.jpg,,,2013.11,2026-05-27,sanity,211196,collectionObject,https://www.brooklynmuseum.org/objects/211196,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.11_gallery_photo.jpg,2013.11,False,Painting,2013,2013,2013,
224823,A Week in the Life of A Black Woman Artist,2013,Book,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224823,https://brooklynmuseum.b-cdn.net/collections/objects/2020.27_view01_PS9.jpg,,,2020.27,2026-05-27,sanity,224823,collectionObject,https://www.brooklynmuseum.org/objects/224823,https://brooklynmuseum.b-cdn.net/collections/objects/2020.27_view01_PS9.jpg,2020.27,False,Book,2013,2013,2013,
225949,Okagami (large mirror),2013,Container,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225949,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.79.19.jpg,,,2024.79.19,2026-05-27,sanity,225949,collectionObject,https://www.brooklynmuseum.org/objects/225949,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.79.19.jpg,2024.79.19,False,Container,2013,2013,2013,
225847,Purple Atmosphere from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225847,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.1.jpg,,,2023.72.1,2026-05-27,sanity,225847,collectionObject,https://www.brooklynmuseum.org/objects/225847,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.1.jpg,2023.72.1,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225889,Wish You Were Here,2013,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225889,https://brooklynmuseum.b-cdn.net/collections/objects/2024.52_cropped_PS22.jpg,,,2024.52,2026-05-27,sanity,225889,collectionObject,https://www.brooklynmuseum.org/objects/225889,https://brooklynmuseum.b-cdn.net/collections/objects/2024.52_cropped_PS22.jpg,2024.52,False,Photograph,2013,2013,2013,
225851,Smoke Holes #2 from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225851,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.5.jpg,,,2023.72.5,2026-05-27,sanity,225851,collectionObject,https://www.brooklynmuseum.org/objects/225851,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.5.jpg,2023.72.5,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225849,Multi-Color Atmosphere from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225849,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.3.jpg,,,2023.72.3,2026-05-27,sanity,225849,collectionObject,https://www.brooklynmuseum.org/objects/225849,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.3.jpg,2023.72.3,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225852,Goddess with Flares from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225852,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.6.jpg,,,2023.72.6,2026-05-27,sanity,225852,collectionObject,https://www.brooklynmuseum.org/objects/225852,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.6.jpg,2023.72.6,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225856,Butterfly for Pomona from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225856,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.10.jpg,,,2023.72.10,2026-05-27,sanity,225856,collectionObject,https://www.brooklynmuseum.org/objects/225856,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.10.jpg,2023.72.10,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225854,Smoke Bodies from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225854,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.8.jpg,,,2023.72.8,2026-05-27,sanity,225854,collectionObject,https://www.brooklynmuseum.org/objects/225854,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.8.jpg,2023.72.8,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225848,Bridge Atmosphere from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225848,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.2.jpg,,,2023.72.2,2026-05-27,sanity,225848,collectionObject,https://www.brooklynmuseum.org/objects/225848,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.2.jpg,2023.72.2,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225857,Sublime Environment from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225857,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.11.jpg,,,2023.72.11,2026-05-27,sanity,225857,collectionObject,https://www.brooklynmuseum.org/objects/225857,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.11.jpg,2023.72.11,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225131,o.T (018),2013,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225131,,,,2022.49,2026-05-27,sanity,225131,collectionObject,https://www.brooklynmuseum.org/objects/225131,,2022.49,False,Photograph,2013,2013,2013,False
225858,Deflowering of Nye + Brown from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225858,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.12.jpg,,,2023.72.12,2026-05-27,sanity,225858,collectionObject,https://www.brooklynmuseum.org/objects/225858,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.12.jpg,2023.72.12,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225855,Butterfly for Oakland from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225855,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.9.jpg,,,2023.72.9,2026-05-27,sanity,225855,collectionObject,https://www.brooklynmuseum.org/objects/225855,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.9.jpg,2023.72.9,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225130,"Saba–Eritrea to London on foot, by car, lorry, boat and aeroplane","2013, printed 2021",Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225130,https://brooklynmuseum.b-cdn.net/collections/objects/2022.50.2_PS20.jpg,,,2022.50.2,2026-05-27,sanity,225130,collectionObject,https://www.brooklynmuseum.org/objects/225130,https://brooklynmuseum.b-cdn.net/collections/objects/2022.50.2_PS20.jpg,2022.50.2,False,Photograph,2013,"2013, printed 2021",2021,
225858,Deflowering of Nye + Brown from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225858,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.12.jpg,,,2023.72.12,2026-05-27,sanity,225858,collectionObject,https://www.brooklynmuseum.org/objects/225858,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.12.jpg,2023.72.12,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225855,Butterfly for Oakland from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225855,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.9.jpg,,,2023.72.9,2026-05-27,sanity,225855,collectionObject,https://www.brooklynmuseum.org/objects/225855,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.9.jpg,2023.72.9,False,Work on Paper,2013,Printed 2013 and 2018,2018,
225853,Immolation from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225853,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.7.jpg,,,2023.72.7,2026-05-27,sanity,225853,collectionObject,https://www.brooklynmuseum.org/objects/225853,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.7.jpg,2023.72.7,False,Work on Paper,2013,Printed 2013 and 2018,2018,
214433,"The Yellow Porch, Sheridan County, Nebraska",2013,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214433,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.30.2_Yancey_RichardsonGallery.jpg,,,2014.30.2,2026-05-27,sanity,214433,collectionObject,https://www.brooklynmuseum.org/objects/214433,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.30.2_Yancey_RichardsonGallery.jpg,2014.30.2,False,Photograph,2013,2013,2013,
214375,Il Barone Rampante Series #1,2013,Print,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214375,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.13_Linda_Schrank_photograph.jpg,,,2014.13,2026-05-27,sanity,214375,collectionObject,https://www.brooklynmuseum.org/objects/214375,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.13_Linda_Schrank_photograph.jpg,2014.13,False,Print,2013,2013,2013,
220387,Convention Hall,2013,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/220387,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2015.7.jpg,,,L2015.7,2026-05-27,sanity,220387,collectionObject,https://www.brooklynmuseum.org/objects/220387,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2015.7.jpg,L2015.7,False,Painting,2013,2013,2013,
219308,SHOULD I BE ATTACKING,2013,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/219308,https://brooklynmuseum.b-cdn.net/collections/objects/DIG_E_2015_KAWS_05_PS11_L2015.3.jpg,,,L2015.3,2026-05-27,sanity,219308,collectionObject,https://www.brooklynmuseum.org/objects/219308,https://brooklynmuseum.b-cdn.net/collections/objects/DIG_E_2015_KAWS_05_PS11_L2015.3.jpg,L2015.3,False,Painting,2013,2013,2013,
224729,Large Oil Sketch: Associate Justice Ruth Bader Ginsburg,ca. 2015–2016,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224729,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2019.2.jpg,,,2019.2,2026-05-27,sanity,224729,collectionObject,https://www.brooklynmuseum.org/objects/224729,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2019.2.jpg,2019.2,False,Painting,2013,ca. 2015–2016,2018,
212065,Ribbon Chair,2013,Furniture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/212065,https://brooklynmuseum.b-cdn.net/collections/objects/2013.78_front_PS22.jpg,,,2013.78,2026-05-27,sanity,212065,collectionObject,https://www.brooklynmuseum.org/objects/212065,https://brooklynmuseum.b-cdn.net/collections/objects/2013.78_front_PS22.jpg,2013.78,True,Furniture,2013,2013,2013,
210665,Saturday Night,2012,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210665,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.8_gallery_photo.jpg,,,2013.8,2026-05-27,sanity,210665,collectionObject,https://www.brooklynmuseum.org/objects/210665,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.8_gallery_photo.jpg,2013.8,False,Sculpture,2012,2012,2012,
214203,"Song of the Nightwalker, Time Script",2012,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214203,,,,2014.57.3,2026-05-27,sanity,214203,collectionObject,https://www.brooklynmuseum.org/objects/214203,,2014.57.3,False,Work on Paper,2012,2012,2012,False
210268,"Wallpaper, ""Far Rockaway"" line, ""Tachapousha"" pattern",2012,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210268,,,,2012.59.6a-d,2026-05-27,sanity,210268,collectionObject,https://www.brooklynmuseum.org/objects/210268,,2012.59.6a-d,False,Furnishing,2012,2012,2012,False
210224,"Wallpaper, ""Frequencies"" Line, ""Voyageur"" Pattern",2012,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210224,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.66.4a-b.jpg,,,2012.66.4a-b,2026-05-27,sanity,210224,collectionObject,https://www.brooklynmuseum.org/objects/210224,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.66.4a-b.jpg,2012.66.4a-b,False,Furnishing,2012,2012,2012,
210278,"Wallpaper, ""August"" pattern",2012,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210278,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.57.2a-b.jpg,,,2012.57.2a-b,2026-05-27,sanity,210278,collectionObject,https://www.brooklynmuseum.org/objects/210278,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.57.2a-b.jpg,2012.57.2a-b,False,Furnishing,2012,2012,2012,
208840,Divine Rebellion,2012,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/208840,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.22_Gladstone_Gallery_photograph_SN233.jpg,,,2012.22,2026-05-27,sanity,208840,collectionObject,https://www.brooklynmuseum.org/objects/208840,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.22_Gladstone_Gallery_photograph_SN233.jpg,2012.22,False,Photograph,2012,2012,2012,
210194,"""No. 5"" pattern",designed and released 2012,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.67.6b.jpg,,,2012.67.6a-c,2026-05-27,sanity,210194,collectionObject,https://www.brooklynmuseum.org/objects/210194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.67.6b.jpg,2012.67.6a-c,False,Furnishing,2012,designed and released 2012,2012,
224063,Untitled (President Obama),2012,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224063,,,,2017.48.1,2026-05-27,sanity,224063,collectionObject,https://www.brooklynmuseum.org/objects/224063,,2017.48.1,False,Drawing,2012,2012,2012,False
209946,Zip; 01-01-12....01-31-12,2012,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209946,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.1_PS9.jpg,,,2012.30.1a-c,2026-05-27,sanity,209946,collectionObject,https://www.brooklynmuseum.org/objects/209946,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.1_PS9.jpg,2012.30.1a-c,False,Sculpture,2012,2012,2012,
209948,Zip; 03-01-12....03-31-12,2012,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209948,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.3_PS9.jpg,,,2012.30.3a-c,2026-05-27,sanity,209948,collectionObject,https://www.brooklynmuseum.org/objects/209948,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.3_PS9.jpg,2012.30.3a-c,False,Sculpture,2012,2012,2012,
211194,"Eastern Luxury made from plants, herbs, flowers, essence and stimulating mushrooms she ascended medicated a mysterious to her others",2012,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/211194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.10.1_gallery_photo.jpg,,,2013.10.1,2026-05-27,sanity,211194,collectionObject,https://www.brooklynmuseum.org/objects/211194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.10.1_gallery_photo.jpg,2013.10.1,False,Work on Paper,2012,2012,2012,
225138,Traveling Protest Sign,2012,Screen,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225138,,,,2022.43,2026-05-27,sanity,225138,collectionObject,https://www.brooklynmuseum.org/objects/225138,,2022.43,False,Screen,2012,2012,2012,False
210422,"Quilt, Project Fame & Fortune #2, Brooklyn Museum",2012,Textile,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210422,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.88_artist_photograph.jpg,,,2012.88,2026-05-27,sanity,210422,collectionObject,https://www.brooklynmuseum.org/objects/210422,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.88_artist_photograph.jpg,2012.88,False,Textile,2012,2012,2012,
224446,Ink Sun Series #2,2012,collectionObject,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224446,https://brooklynmuseum.b-cdn.net/collections/objects/2018.45.jpg,,,2018.45,2026-05-27,sanity,224446,collectionObject,https://www.brooklynmuseum.org/objects/224446,https://brooklynmuseum.b-cdn.net/collections/objects/2018.45.jpg,2018.45,False,,2012,2012,2012,
209326,A litter made for the coronation of King Andre the 1st by his soldiers upon his ascendancy to the throne of Free Hispaniola 1793. (It should be noted that it was rejected by his advisors as dull and unfit).,2012,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209326,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.29.1_Morgan_Lehmann_Gallery_photo.jpg,,,2012.29.1,2026-05-27,sanity,209326,collectionObject,https://www.brooklynmuseum.org/objects/209326,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.29.1_Morgan_Lehmann_Gallery_photo.jpg,2012.29.1,False,Sculpture,2012,2012,2012,
210199,"Wallpaper, ""Full Bloom"" pattern",designed 2012,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210199,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.64.4a-b.jpg,,,2012.64.4a-e,2026-05-27,sanity,210199,collectionObject,https://www.brooklynmuseum.org/objects/210199,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.64.4a-b.jpg,2012.64.4a-e,False,Furnishing,2012,designed 2012,2012,
212070,Sansa Chair in Red,2012,Furniture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/212070,https://brooklynmuseum.b-cdn.net/collections/objects/2013.26.1_overall_PS9.jpg,,,2013.26.1,2026-05-27,sanity,212070,collectionObject,https://www.brooklynmuseum.org/objects/212070,https://brooklynmuseum.b-cdn.net/collections/objects/2013.26.1_overall_PS9.jpg,2013.26.1,False,Furniture,2012,2012,2012,
