object_id,aligned_period
138403,Qing dynasty (c. 1980)
138393,late 20th century
138389,Qing dynasty (c. 2000)
138388,Qing dynasty (c. 1970)
138383,Qing dynasty (c. 1980)
138371,Qing dynasty (c. 1890)
138361,Qing dynasty (c. 2013)
138358,Qing dynasty (1644-1912)
138351,Qing dynasty (c. 2017)
138315,Qing dynasty (c. 1987)
138309,Qing dynasty (c. 2013)
138308,Qing dynasty (c. 2012)
138251,Qing dynasty (c. 1930)
138247,Late Intermediate Period to Late Horizon
138235,Late Classic Period
138214,Qing dynasty (c. 1867)
138208,Qing dynasty (c. 2018)
138202,Qing dynasty (c. 2021)
138188,Qing dynasty (c. 2013)
138183,Edo period (1603-1868)
138154,Qing dynasty (c. 1863)
138150,Early Horizon
138122,Qing dynasty (1644-1912)
137873,Qing dynasty (c. 2017)
137868,Qing dynasty (c. 1980)
137867,Qing dynasty (c. 1980)
137862,Qing dynasty (c. 2007)
137851,Qing dynasty (c. 1987)
137843,Qing dynasty (c. 1988)
137822,Qing dynasty (c. 1990)
137820,Qing dynasty (c. 1998)
137812,Qing dynasty (c. 1930)
137810,Qing dynasty (c. 1930)
137803,Qing dynasty (c. 1965)
137802,Qing dynasty (c. 1965)
137801,Qing dynasty (c. 1965)
137791,Qing dynasty (c. 1949)
137778,Qing dynasty (c. 1941)
137776,Qing dynasty (c. 2012)
137745,Qing dynasty (c. 1961)
137736,Qing dynasty (c. 1859)
137726,Qing dynasty (c. 2015)
137725,Qing dynasty (c. 2015)
137722,Qing dynasty (1644-1912)
137710,Qing dynasty (c. 1835)
137702,Song dynasty (960-1279)
137700,Qing dynasty (c. 1992)
137694,Early Horizon
137691,Late Intermediate Period to Early Horizon
137687,Early Intermediate Period
137673,Qing dynasty (c. 1999)
137671,Qing dynasty (c. 1998)
137659,Qing dynasty (c. 1997)
137648,Qing dynasty (c. 1997)
137645,Qing dynasty (c. 1997)
137640,Qing dynasty (c. 1997)
137639,Qing dynasty (c. 1997)
137626,Qing dynasty (c. 1997)
137624,Qing dynasty (c. 1997)
137607,Qing dynasty (c. 1997)
137605,Qing dynasty (c. 1997)
137599,Qing dynasty (c. 1997)
137595,Qing dynasty (c. 1997)
137593,Qing dynasty (c. 1997)
137592,Qing dynasty (c. 1997)
137589,Qing dynasty (c. 1997)
137587,Qing dynasty (c. 1997)
137584,Qing dynasty (c. 1997)
137581,Qing dynasty (c. 1997)
137576,Qing dynasty (c. 1997)
137575,Qing dynasty (c. 1997)
137572,Qing dynasty (c. 1997)
137571,Qing dynasty (c. 1997)
137562,Qing dynasty (c. 1997)
137561,Qing dynasty (c. 1997)
137559,Qing dynasty (c. 1996)
137551,Qing dynasty (c. 1996)
137545,Qing dynasty (c. 1996)
137543,Qing dynasty (c. 1996)
137529,Qing dynasty (c. 1996)
137524,Qing dynasty (c. 1996)
137523,Qing dynasty (c. 1996)
137515,Qing dynasty (c. 1996)
137506,Qing dynasty (c. 1996)
137491,Qing dynasty (c. 1996)
137482,Qing dynasty (c. 1996)
137480,Qing dynasty (c. 1996)
137475,Early Horizon
137474,Early Intermediate Period (Nasca phases 2-3)
137469,Early Intermediate Period (Moche phase II)
137462,Middle Horizon (Middle Horizon 2B)
137455,Qing dynasty (c. 2020)
137351,Qing dynasty (c. 1978)
137349,late 19th–early 20th century
137193,Qing dynasty (1644-1912)
136907,Qing dynasty (1644-1912)
136904,Edo period (1603-1868)
136882,Qing dynasty (c. 1970)
135970,Qing dynasty (c. 2017)
135963,Ming dynasty (1368-1644)
135917,Qing dynasty (c. 1938)
135897,Qing dynasty (c. 1990)
135870,Qing dynasty (c. 2011)
135838,Qing dynasty (c. 1959)
135828,Ming dynasty (c. 1608)
135812,Qing dynasty (c. 1900)
135805,Qing dynasty (c. 1880)
135803,Qing dynasty (c. 1940)
135795,Qing dynasty (c. 1890)
135784,Qing dynasty (1644-1912)
135778,Qing dynasty (c. 1973)
135771,Qing dynasty (c. 2000)
135765,Qing dynasty (c. 1982)
135764,Qing dynasty (c. 1978)
135758,Qing dynasty (c. 1969)
135753,Qing dynasty (c. 2011)
135752,Qing dynasty (c. 2002)
135751,Qing dynasty (c. 2004)
135745,Mitannian
135727,Qing dynasty (c. 1989)
135726,Qing dynasty (c. 1989)
135709,Song dynasty (960-1279)
135690,Early Intermediate Period
135677,Qing dynasty (c. 1964)
135655,Qing dynasty (c. 1997)
135626,Qing dynasty (c. 1980)
135625,Qing dynasty (c. 1980)
135611,Qing dynasty (c. 1963)
135591,Tang dynasty (c. 907)
135585,Qing dynasty (1644-1912)
135567,Qing dynasty (c. 1938)
135519,Qing dynasty (c. 1963)
135517,19th century
135515,19th century
135512,19th century
135508,19th century
135503,19th century
135499,19th century
135497,19th century
135496,19th century
135492,19th century
135484,19th century
135482,19th century
135477,19th century
135476,19th century
135471,19th century
135469,19th century
135468,19th century
135466,19th century
135465,19th century
135464,19th century
135463,19th century
135459,19th century
135458,19th century
135455,19th century
135447,19th century
135444,19th century
135439,19th century
135437,19th century
135426,19th century
135422,Qing dynasty (c. 1900)
135401,Qing dynasty (c. 1862)
135395,Qing dynasty (c. 1858)
135390,Qing dynasty (c. 1870)
135388,Qing dynasty (c. 1870)
135380,Qing dynasty (c. 1880)
135378,Qing dynasty (c. 1880)
135377,Qing dynasty (c. 1790)
135362,Qing dynasty (c. 1700)
135359,Qing dynasty (c. 2017)
135336,Qing dynasty (c. 1857)
135280,Unknown
135274,Qing dynasty (c. 1951)
135271,Qing dynasty (c. 1770)
135265,17th century
135261,Qing dynasty (c. 1865)
135229,Qing dynasty (c. 1974)
135225,Qing dynasty (c. 1945)
135216,Qing dynasty (c. 1965)
135211,Qing dynasty (c. 1914)
135210,Qing dynasty (c. 1998)
135208,Qing dynasty (c. 1998)
135197,Qing dynasty (c. 1959)
135164,late 19th century
135118,Qing dynasty (c. 1968)
135114,Qing dynasty (c. 1971)
134926,mid-20th century
134922,20th century
134742,Chicoid (Boca Chica)
134731,Integration Period
134709,Qing dynasty (c. 1926)
134702,Ming dynasty (1368-1644)
134650,Qing dynasty (c. 1980)
134641,Qing dynasty (c. 1955)
134640,mid-20th century
134639,Qing dynasty (c. 1969)
134638,mid-20th century
134614,Qing dynasty (c. 1979)
134609,Qing dynasty (c. 1967)
134591,Qing dynasty (c. 2013)
134588,Qing dynasty (c. 2013)
134570,Qing dynasty (c. 1991)
134569,Qing dynasty (c. 1991)
134568,Qing dynasty (c. 1991)
134564,Qing dynasty (c. 1860)
134561,Qing dynasty (c. 1870)
134551,Qing dynasty (c. 1895)
134538,Qing dynasty (c. 1895)
134537,Hellenistic period (323-31 BCE)
134502,Qing dynasty (c. 2011)
134501,Qing dynasty (c. 2011)
134497,Qing dynasty (c. 2011)
134495,Qing dynasty (c. 2011)
134482,Qing dynasty (c. 1995)
134481,Qing dynasty (c. 1994)
134475,Qing dynasty (c. 1916)
134473,Qing dynasty (c. 1885)
134468,"Early Ptolemaic Period, ca. 304–30 BCE"
134467,Tang dynasty (c. 700)
134464,Qing dynasty (c. 2016)
134444,Qing dynasty (c. 1989)
134441,Qing dynasty (c. 2005)
134435,Qing dynasty (c. 1910)
134400,Qing dynasty (c. 1894)
134398,Qing dynasty (c. 1889)
134393,possibly 19th century
134390,possibly 19th century
134322,Qing dynasty (c. 2004)
134321,Qing dynasty (c. 2006)
134187,Unknown
134181,Qing dynasty (c. 1651)
134176,Ming dynasty (c. 1630)
134175,Ming dynasty (c. 1634)
134163,Unknown
134148,Qing dynasty (c. 1982)
134138,Qing dynasty (c. 1975)
134108,Ming dynasty (c. 1586)
134089,Qing dynasty (c. 1755)
134084,Qing dynasty (1644-1912)
134078,Qing dynasty (1644-1912)
134071,Qing dynasty (1644-1912)
134067,Qing dynasty (1644-1912)
134049,Qing dynasty (1644-1912)
134048,Qing dynasty (1644-1912)
134043,Qing dynasty (1644-1912)
134041,Qing dynasty (1644-1912)
134040,Qing dynasty (1644-1912)
134036,Qing dynasty (1644-1912)
134034,Qing dynasty (1644-1912)
134004,Qing dynasty (c. 1969)
134000,Qing dynasty (c. 1964)
133999,Qing dynasty (c. 1965)
133997,Qing dynasty (c. 1989)
133986,Qing dynasty (c. 2000)
133969,Qing dynasty (1644-1912)
133968,Qing dynasty (1644-1912)
133967,Qing dynasty (1644-1912)
133960,Qing dynasty (1644-1912)
133947,Mogollon Brown Ware
133943,Cibola White Ware
133937,Classic Black-on-White (Style III)
133936,Classic Black-on-White (Style III)
133930,Edo period (1603-1868)
133928,Edo period (1603-1868)
133919,Edo period (1603-1868)
133916,Qing dynasty (c. 1975)
133911,Song dynasty (960-1279)
133906,Qing dynasty (c. 1923)
133905,Qing dynasty (c. 1830)
133904,Qing dynasty (c. 1830)
133898,Qing dynasty (c. 1926)
133887,19th or 20th century
133372,Middle Horizon
133369,Regional Development Period (Imguapí II)
133365,Qing dynasty (1644-1912)
133246,Qing dynasty (c. 1937)
133230,Qing dynasty (c. 1973)
133226,Unknown
132803,Qing dynasty (c. 1935)
132802,Qing dynasty (c. 1938)
132800,Qing dynasty (c. 1935)
132361,Qing dynasty (c. 2017)
131983,Qing dynasty (c. 1964)
131980,Qing dynasty (c. 1979)
131632,Qing dynasty (c. 1733)
131438,Qing dynasty (c. 1935)
130334,Qing dynasty (c. 1671)
130324,Qing dynasty (c. 1942)
130322,Qing dynasty (c. 1963)
130314,Qing dynasty (c. 1952)
130312,Qing dynasty (c. 1952)
130306,Qing dynasty (c. 1948)
130278,Qing dynasty (c. 1963)
130146,Qing dynasty (c. 1983)
129905,Qing dynasty (c. 1948)
129894,Qing dynasty (c. 1922)
129893,Qing dynasty (c. 1921)
129892,Qing dynasty (c. 1921)
129891,Qing dynasty (c. 1921)
129886,Qing dynasty (c. 1915)
129881,Qing dynasty (c. 1913)
129880,Qing dynasty (c. 1913)
129875,Qing dynasty (c. 1913)
129866,Qing dynasty (c. 1911)
129854,Qing dynasty (c. 1909)
129852,Qing dynasty (c. 1909)
129816,Ming dynasty (c. 1550)
129808,Unknown
129802,Unknown
129801,Qing dynasty (c. 1780)
129742,Qing dynasty (c. 2000)
129739,Qing dynasty (c. 1865)
129728,Qing dynasty (c. 1862)
129699,Qing dynasty (c. 1995)
129693,Qing dynasty (c. 1993)
129679,Qing dynasty (c. 1994)
129621,Qing dynasty (c. 2000)
129618,Qing dynasty (c. 2003)
129611,Qing dynasty (c. 1962)
129608,Qing dynasty (c. 1956)
129602,Ming dynasty (c. 1622)
129601,Ming dynasty (c. 1622)
129598,Ming dynasty (c. 1628)
129581,Qing dynasty (c. 2005)
129563,Qing dynasty (c. 1972)
129558,Edo period (1603-1868)
129555,Qing dynasty (1644-1912)
129549,Qing dynasty (1644-1912)
129533,Qing dynasty (1644-1912)
129529,Ming dynasty (1368-1644)
129522,Qing dynasty (1644-1912)
129521,Qing dynasty (1644-1912)
129509,Qing dynasty (c. 1995)
129503,Qing dynasty (c. 1995)
129429,Qing dynasty (c. 1916)
129376,Qing dynasty (c. 1910)
129335,Qing dynasty (c. 1908)
129319,Qing dynasty (c. 1906)
129316,Qing dynasty (c. 1908)
129258,Qing dynasty (c. 1905)
128827,Classic Black-on-White (Style III)
128825,Boldface Black-on-White (Style II)
128821,Classic Black-on-White (Style III)
128806,Unknown
128802,Qing dynasty (c. 1929)
128798,Qing dynasty (c. 1929)
128789,Qing dynasty (c. 1928)
128788,Qing dynasty (c. 1928)
128735,Qing dynasty (c. 2000)
128733,Qing dynasty (c. 2000)
128728,Qing dynasty (c. 2000)
128723,Qing dynasty (c. 2000)
128720,Qing dynasty (c. 2000)
128703,Unknown
128701,Unknown
128698,Qing dynasty (c. 1915)
128696,Unknown
128695,Unknown
128686,Unknown
128671,Qing dynasty (c. 1909)
128669,Qing dynasty (c. 1945)
128666,Qing dynasty (c. 1969)
128660,Qing dynasty (c. 1963)
128659,Unknown
128658,Unknown
128655,Unknown
128654,Unknown
128651,Unknown
128647,Unknown
128593,Qing dynasty (1644-1912)
128588,Qing dynasty (c. 1922)
128571,Ming dynasty (1368-1644)
128567,Qing dynasty (c. 2001)
128553,Qing dynasty (c. 1934)
128543,Qing dynasty (c. 1945)
128497,Ming dynasty (c. 1594)
128456,Qing dynasty (c. 2011)
128414,Qing dynasty (c. 1927)
128407,Qing dynasty (c. 1974)
128405,Qing dynasty (c. 1931)
128403,Qing dynasty (c. 1980)
128396,Qing dynasty (c. 1977)
128394,Qing dynasty (c. 1978)
128393,Modern period
128364,early 20th century
128358,Qing dynasty (c. 2006)
128339,Qing dynasty (1644-1912)
128338,Qing dynasty (1644-1912)
128330,Qing dynasty (1644-1912)
128324,Qing dynasty (1644-1912)
128314,Qing dynasty (1644-1912)
128303,Roman Imperial period (27 BCE-476 CE)
128101,Qing dynasty (1644-1912)
128096,Qing dynasty (1644-1912)
128094,Qing dynasty (1644-1912)
128092,Qing dynasty (1644-1912)
128085,Qing dynasty (1644-1912)
128083,Qing dynasty (1644-1912)
128082,Qing dynasty (1644-1912)
128081,Qing dynasty (1644-1912)
128079,Qing dynasty (1644-1912)
128074,Qing dynasty (1644-1912)
128046,Ming dynasty (c. 1588)
127843,Qing dynasty (1644-1912)
127840,Qing dynasty (1644-1912)
127836,Qing dynasty (1644-1912)
127834,Qing dynasty (1644-1912)
127832,Qing dynasty (1644-1912)
127830,Qing dynasty (1644-1912)
127810,Qing dynasty (1644-1912)
127575,Qing dynasty (c. 1937)
127574,Qing dynasty (c. 1933)
127571,Qing dynasty (c. 1937)
127022,Qing dynasty (c. 1862)
127018,Qing dynasty (1644-1912)
127009,Qing dynasty (1644-1912)
127006,Qing dynasty (1644-1912)
127005,Qing dynasty (1644-1912)
126999,Qing dynasty (1644-1912)
126986,Qing dynasty (c. 1859)
126788,Qing dynasty (c. 2016)
126787,Modern period
126780,Qing dynasty (c. 1984)
126772,Qing dynasty (c. 1979)
126770,Qing dynasty (c. 1979)
126684,Qing dynasty (c. 1877)
126681,Qing dynasty (c. 1877)
126676,Qing dynasty (c. 1877)
126670,Qing dynasty (c. 1877)
126622,Qing dynasty (c. 1923)
126617,Qing dynasty (c. 1975)
126615,Qing dynasty (c. 1970)
126613,Qing dynasty (c. 1725)
126074,Period IV
126063,Period IV
126062,Period IV
126061,Period IV
126053,Period IV
126049,Period IV
126047,Period IV
126046,Period IV
126040,Period IV
126033,Period V
126030,Period V
126027,Period IV or Period V
126023,Period V
126015,Period IV or Period V
126011,Period IV or Period V
126003,Period IV or Period V
125997,Period IV
125994,Period IV or Period V
125985,Period IV
125983,Period IV
125976,Period IV
125971,Period IV
125970,Period IV
125961,Period IV or Period V
125959,Period IV
125958,Period IV or Period V
125957,Period IV or Period V
125956,Period IV
125954,Period IV
125948,Period IV or Period V
125945,Period IV
125942,Period IV
125936,Period IV or Period V
125935,Period IV
125928,Period IV
125921,Period IV or Period V
125920,Period IV or Period V
125917,Period IV or Period V
125913,Period IV
125912,Period IV or Period V
125911,Period IV
125909,Period IV
125896,Period IV or Period V
125886,Period IV or Period V
125881,Period IV or Period V
125879,Period IV or Period V
125844,Period IV or Period V
125839,Period IV or Period V
125838,Period IV or Period V
125831,Period IV
125826,Period IV
125823,Period IV or Period V
125822,Period IV or Period V
125815,Period IV or Period V
125809,Period IV or Period V
125806,Period IV
125776,Qing dynasty (c. 1777)
125773,Qing dynasty (1644-1912)
125772,Qing dynasty (c. 1880)
125639,Qing dynasty (c. 1857)
125632,Qing dynasty (c. 1856)
125628,Qing dynasty (c. 1857)
125624,Qing dynasty (c. 1856)
125621,Qing dynasty (c. 1856)
125614,Qing dynasty (c. 1856)
125610,Qing dynasty (c. 1856)
125608,Qing dynasty (c. 1856)
125607,Qing dynasty (c. 1856)
125606,Qing dynasty (c. 1856)
125605,Qing dynasty (c. 1856)
125604,Qing dynasty (c. 1856)
125536,Qing dynasty (c. 1968)
125510,Qing dynasty (c. 1989)
125478,Qing dynasty (c. 2010)
125473,Qing dynasty (c. 2006)
125468,Qing dynasty (c. 2006)
125464,Qing dynasty (c. 2006)
125460,Qing dynasty (c. 2002)
125445,Qing dynasty (c. 1760)
125405,Qing dynasty (c. 1993)
125398,Qing dynasty (c. 2008)
125395,Qing dynasty (c. 2008)
125381,Qing dynasty (c. 2008)
125379,Qing dynasty (c. 2008)
125378,Qing dynasty (c. 2008)
125371,Qing dynasty (c. 2008)
125366,Qing dynasty (c. 1925)
125364,Qing dynasty (c. 1925)
125356,Ming dynasty (1368-1644)
125354,Qing dynasty (1644-1912)
125349,Qing dynasty (1644-1912)
124604,Qing dynasty (1644-1912)
124592,Qing dynasty (1644-1912)
124585,Qing dynasty (1644-1912)
124582,Qing dynasty (1644-1912)
124088,Qing dynasty (c. 2002)
124086,Qing dynasty (c. 2002)
124085,Qing dynasty (c. 2002)
124080,Qing dynasty (c. 2002)
123910,Qing dynasty (1644-1912)
123897,Qing dynasty (c. 1850)
123895,Qing dynasty (c. 1965)
123890,Qing dynasty (c. 1963)
123889,Qing dynasty (c. 1963)
123884,Qing dynasty (c. 1978)
123743,Qing dynasty (c. 2015)
123735,Unknown
123506,n.d.
122917,Unknown
122915,Unknown
122621,Qing dynasty (c. 1960)
122368,Qing dynasty (c. 1898)
122367,Qing dynasty (c. 1907)
121825,Unknown
121521,Qing dynasty (c. 1935)
121519,Qing dynasty (c. 1946)
121497,Qing dynasty (c. 1947)
121496,Qing dynasty (c. 1974)
121456,Qing dynasty (c. 1933)
120887,Qing dynasty (c. 1933)
120852,Qing dynasty (c. 1887)
120851,Qing dynasty (c. 1887)
120849,Qing dynasty (c. 1887)
120847,Qing dynasty (c. 1896)
118649,Qing dynasty (c. 1957)
118645,Qing dynasty (c. 1957)
118620,Qing dynasty (c. 1956)
118617,Qing dynasty (c. 1957)
118589,Qing dynasty (c. 1957)
118588,Qing dynasty (c. 1957)
118587,Qing dynasty (c. 1957)
118582,Qing dynasty (c. 1957)
118578,Qing dynasty (c. 1957)
118577,Qing dynasty (c. 1957)
118534,Qing dynasty (c. 1953)
118498,Qing dynasty (c. 1953)
118494,Qing dynasty (c. 1953)
118489,Qing dynasty (c. 1953)
118488,Qing dynasty (c. 1953)
118485,Qing dynasty (c. 1953)
118484,Qing dynasty (c. 1953)
118482,Qing dynasty (c. 1957)
118477,Qing dynasty (c. 1957)
118465,Qing dynasty (c. 1957)
117611,Late Intermediate Period
117610,Late Intermediate Period
117607,Late Intermediate Period
117554,Qing dynasty (c. 1928)
117545,Qing dynasty (c. 1928)
117343,Qing dynasty (c. 1960)
117339,Qing dynasty (c. 1959)
117336,Qing dynasty (c. 1958)
117323,Qing dynasty (c. 1964)
117322,Qing dynasty (c. 1964)
117319,Qing dynasty (c. 1964)
117318,Qing dynasty (c. 1964)
117310,Qing dynasty (c. 1964)
117309,Qing dynasty (c. 1964)
117298,Qing dynasty (c. 1966)
117293,Qing dynasty (c. 1966)
117289,Qing dynasty (c. 1967)
117282,Qing dynasty (c. 1967)
117281,Qing dynasty (c. 1967)
117264,Qing dynasty (c. 1967)
117260,Qing dynasty (c. 1967)
116776,Qing dynasty (c. 1920)
116462,Qing dynasty (c. 1950)
116461,Qing dynasty (c. 1985)
116362,Unknown
115984,Meiji period (1868-1912)
115918,Unknown
115907,Unknown
115721,Qing dynasty (c. 1970)
115717,Qing dynasty (c. 1970)
115714,Qing dynasty (c. 1970)
115642,late 19th century
115163,Unknown
115058,Unknown
115053,Unknown
115050,Unknown
115039,Unknown
113495,Qing dynasty (c. 1964)
113321,Qing dynasty (c. 1953)
113319,Qing dynasty (c. 1954)
113317,Qing dynasty (c. 1952)
113316,Qing dynasty (c. 1952)
113314,Qing dynasty (c. 1954)
112660,Qing dynasty (c. 1947)
112651,Qing dynasty (c. 1947)
112646,Qing dynasty (c. 1947)
112644,Qing dynasty (c. 1947)
112639,Qing dynasty (c. 1947)
112631,Unknown
112630,Qing dynasty (c. 1903)
112617,Unknown
112596,Unknown
112593,Unknown
112568,Unknown
112563,Unknown
112560,Unknown
112558,Unknown
112553,Unknown
112552,Unknown
112545,Unknown
112543,Unknown
112540,Unknown
112539,Unknown
112448,Qing dynasty (c. 1942)
112445,Qing dynasty (c. 1969)
112443,Qing dynasty (c. 1969)
112440,Qing dynasty (c. 1948)
112438,Qing dynasty (c. 1946)
111783,Qing dynasty (c. 1998)
111118,Qing dynasty (c. 2014)
111099,Qing dynasty (c. 1948)
110990,Qing dynasty (c. 1957)
110989,Qing dynasty (c. 1957)
110979,Qing dynasty (c. 1957)
110970,Qing dynasty (c. 1957)
110968,Qing dynasty (c. 1957)
110966,Qing dynasty (c. 1957)
110963,Qing dynasty (c. 1957)
110962,Qing dynasty (c. 1957)
110959,Qing dynasty (c. 1957)
110958,Qing dynasty (c. 1957)
110956,Qing dynasty (c. 1953)
110951,Qing dynasty (c. 1953)
110947,Qing dynasty (c. 1953)
110943,Qing dynasty (c. 1953)
110939,Qing dynasty (c. 1953)
110938,Qing dynasty (c. 1953)
110935,Qing dynasty (c. 1953)
110927,Qing dynasty (c. 1953)
110915,Qing dynasty (c. 1954)
110911,Qing dynasty (c. 1955)
110908,Qing dynasty (c. 1955)
110903,Qing dynasty (c. 1953)
110902,Qing dynasty (c. 1953)
110893,Qing dynasty (c. 1953)
110889,Qing dynasty (c. 1953)
110888,Qing dynasty (c. 1953)
110883,Qing dynasty (c. 1953)
110876,Qing dynasty (c. 1953)
110873,Qing dynasty (c. 1953)
110872,Qing dynasty (c. 1953)
110870,Qing dynasty (c. 1953)
110865,Qing dynasty (c. 1954)
110864,Qing dynasty (c. 1953)
110863,Qing dynasty (c. 1953)
110861,Qing dynasty (c. 1953)
110857,Qing dynasty (c. 1953)
110855,Qing dynasty (c. 1953)
110854,Qing dynasty (c. 1953)
110850,Qing dynasty (c. 1953)
110841,Qing dynasty (c. 1957)
110839,Qing dynasty (c. 1957)
110838,Qing dynasty (c. 1957)
110836,Qing dynasty (c. 1957)
110834,Qing dynasty (c. 1957)
110818,Qing dynasty (c. 1957)
110816,Qing dynasty (c. 1957)
110812,Qing dynasty (c. 1957)
110798,Qing dynasty (c. 1957)
110796,Qing dynasty (c. 1957)
110795,Qing dynasty (c. 1957)
110790,Qing dynasty (c. 1956)
110762,Qing dynasty (c. 1957)
110758,Qing dynasty (c. 1975)
110756,Qing dynasty (c. 1975)
110753,Qing dynasty (c. 1973)
110749,Qing dynasty (c. 1967)
110748,Qing dynasty (c. 1967)
110745,Qing dynasty (c. 1967)
110740,Qing dynasty (c. 1967)
110730,Qing dynasty (c. 1967)
110724,Qing dynasty (c. 1967)
110720,Qing dynasty (c. 1967)
110714,Qing dynasty (c. 1967)
110712,Qing dynasty (c. 1967)
110711,Qing dynasty (c. 1967)
110706,Qing dynasty (c. 1967)
110695,Qing dynasty (c. 1967)
110693,Qing dynasty (c. 1967)
110690,Qing dynasty (c. 1967)
110689,Qing dynasty (c. 1967)
110685,Qing dynasty (c. 1967)
110684,Qing dynasty (c. 1967)
110676,Qing dynasty (c. 1966)
110675,Qing dynasty (c. 1966)
110670,Qing dynasty (c. 1966)
110658,Qing dynasty (c. 1966)
110653,Qing dynasty (c. 1966)
110650,Qing dynasty (c. 1966)
110639,Qing dynasty (c. 1964)
110616,Qing dynasty (c. 1961)
110608,Qing dynasty (c. 1961)
110607,Qing dynasty (c. 1961)
110605,Qing dynasty (c. 1961)
110598,Qing dynasty (c. 1961)
110596,Qing dynasty (c. 1961)
110592,Qing dynasty (c. 1960)
110588,Qing dynasty (c. 1960)
110586,Qing dynasty (c. 1960)
110585,Qing dynasty (c. 1959)
110583,Qing dynasty (c. 1959)
110582,Qing dynasty (c. 1959)
110581,Qing dynasty (c. 1959)
110579,Qing dynasty (c. 1959)
110578,Qing dynasty (c. 1959)
110573,Qing dynasty (c. 1959)
110569,Qing dynasty (c. 1959)
110568,Qing dynasty (c. 1959)
110566,Qing dynasty (c. 1958)
110565,Qing dynasty (c. 1958)
110563,Qing dynasty (c. 1958)
110559,Qing dynasty (c. 1958)
110548,Qing dynasty (c. 1959)
110540,Qing dynasty (c. 1959)
110538,Qing dynasty (c. 1959)
110535,Qing dynasty (c. 1959)
110534,Qing dynasty (c. 1959)
110529,Qing dynasty (c. 1959)
110526,Qing dynasty (c. 1959)
110524,Qing dynasty (c. 1959)
110522,Qing dynasty (c. 1959)
110519,Qing dynasty (c. 1959)
110514,Qing dynasty (c. 1962)
110507,Qing dynasty (c. 1964)
110504,Qing dynasty (c. 1959)
110210,Qing dynasty (c. 1975)
109051,Early Horizon
109043,Late Formative Period
108818,4th–5th century CE
108757,Qing dynasty (c. 2014)
108755,Qing dynasty (c. 2012)
108754,Qing dynasty (c. 2012)
108751,Qing dynasty (c. 2012)
108750,Qing dynasty (1644-1912)
108748,Qing dynasty (c. 2010)
108747,Qing dynasty (c. 2010)
108703,"Roosevelt Red Ware, Tonto polychrome"
108699,Qing dynasty (c. 1998)
108698,Qing dynasty (c. 1994)
108695,Qing dynasty (c. 2008)
108685,Qing dynasty (c. 2005)
108674,Qing dynasty (c. 1999)
108662,Qing dynasty (c. 1995)
108659,Qing dynasty (c. 1992)
108657,Qing dynasty (c. 1993)
108655,Qing dynasty (c. 1992)
108652,Qing dynasty (c. 1992)
108649,Qing dynasty (c. 1992)
108645,Qing dynasty (c. 1991)
108641,Qing dynasty (c. 1990)
108640,Qing dynasty (c. 1990)
108634,Qing dynasty (c. 1989)
108626,Qing dynasty (c. 1986)
108625,Qing dynasty (c. 1986)
108623,Qing dynasty (c. 1986)
108615,Qing dynasty (c. 1985)
108205,Qing dynasty (c. 1948)
107993,Qing dynasty (c. 2006)
107953,Qing dynasty (c. 1984)
107950,Qing dynasty (c. 1984)
107947,Unknown
107933,20th century
107914,Unknown
107896,Unknown
107892,Unknown
107831,Unknown
107798,Qing dynasty (c. 1867)
107797,Qing dynasty (c. 1872)
107788,Unknown
107787,Unknown
107778,Unknown
107772,Unknown
107762,Unknown
107742,Qing dynasty (c. 1965)
107740,Qing dynasty (c. 1962)
107739,Qing dynasty (c. 1965)
107736,Qing dynasty (c. 1965)
107735,Qing dynasty (c. 1965)
107734,Qing dynasty (c. 1965)
107731,Qing dynasty (c. 1986)
107686,Qing dynasty (c. 1968)
107478,20th century
107477,late 19th–20th century
107472,Qing dynasty (c. 1979)
107470,Qing dynasty (c. 1968)
107468,Qing dynasty (c. 1968)
107467,Qing dynasty (c. 2010)
107466,Late Formative Period
106338,Unknown
106337,Modern period
103940,"Roosevelt Red Ware, Gila polychrome"
103937,"Roosevelt Red Ware, Gila polychrome"
103936,"Roosevelt Red Ware, Gila polychrome"
103899,Qing dynasty (c. 1845)
103886,early 16th century
103878,Edo period (1603-1868)
103520,Unknown
103515,Unknown
103513,Unknown
103512,Unknown
103451,Qing dynasty (c. 2014)
103118,Early Intermediate Period
103076,Unknown
103063,Unknown
103062,Unknown
103058,Unknown
103052,Unknown
103049,Unknown
103045,Unknown
102977,Qing dynasty (c. 1979)
102964,Qing dynasty (c. 1979)
102959,Qing dynasty (c. 1979)
102712,Qing dynasty (c. 1653)
102684,Unknown
102681,Qing dynasty (c. 1907)
102671,Unknown
102665,Qing dynasty (c. 1941)
102661,Unknown
102657,Unknown
102656,Unknown
102611,Qing dynasty (c. 1925)
102599,Qing dynasty (c. 1925)
102598,Qing dynasty (c. 1925)
102597,Qing dynasty (c. 1925)
102594,Qing dynasty (c. 1925)
102592,Qing dynasty (c. 1925)
102589,Qing dynasty (c. 1925)
102584,Qing dynasty (c. 1925)
102583,Qing dynasty (c. 1925)
102582,Qing dynasty (c. 1925)
102432,Unknown
102418,Unknown
102416,Unknown
102415,Unknown
102411,Unknown
102407,Unknown
102405,Unknown
102375,Unknown
102374,Unknown
102371,Unknown
102368,Unknown
102367,Unknown
102360,Unknown
102358,Unknown
101337,Edo period (1603-1868)
